call_id,start_time,end_time,duration,transcript
TMG02_mix_9i1on,5 min 1 sec,5 min 3 sec,1.68,
TMG02_mix_9i1on,5 min 3 sec,5 min 10 sec,6.87,ตลาดก็จะไม่ขึ้นมากแล้วก็เลยบอกว่าโอเค
TMG02_mix_9i1on,5 min 10 sec,5 min 12 sec,2.19,เรียบร้อย
TMG02_mix_9i1on,5 min 13 sec,5 min 26 sec,13.44,พอปีนี้คนคิดถึงก็เลยแบบนี้เรียกร้องกันเขาบอกว่าอยากได้ SF อยากได้กล่องขึ้นมาเป็นพิเศษ
TMG02_mix_9i1on,5 min 27 sec,5 min 29 sec,1.53,กองนี้มา SF
TMG02_mix_9i1on,5 min 29 sec,5 min 31 sec,1.62,เนื้อหา
TMG02_mix_9i1on,5 min 31 sec,5 min 34 sec,3.00,ไปก่อนนะคุณหุ้นหน่อยนึงขายมันเยอะหน่อย
TMG02_mix_9i1on,5 min 35 sec,5 min 36 sec,0.96,Marketing
TMG02_mix_9i1on,5 min 37 sec,5 min 45 sec,8.52,ครับอะไรก็ได้ลงทุนประมาณ 7 ปีปฏิทินให้กลายเป็น 10 ปีโดย
TMG02_mix_9i1on,5 min 46 sec,5 min 52 sec,6.60,ltf 7 ปีปฏิทิน
TMG02_mix_9i1on,5 min 53 sec,5 min 55 sec,1.92,วันชนวันกันไว้เลยครับ
TMG02_mix_9i1on,5 min 55 sec,5 min 56 sec,1.08,ปรีชา
TMG02_mix_9i1on,5 min 56 sec,5 min 59 sec,3.03,ตะกอนก็แตกต่างกันไปไม่ใช่ว่าซื้อ 2 ก้อน
TMG02_mix_9i1on,6 min 0 sec,6 min 2 sec,2.58,นับนับเวลาเดียวกันไม่ใช่เหรอ
TMG02_mix_9i1on,6 min 2 sec,6 min 12 sec,9.39,ซื้อคนละวันก็นับเป็นวันเลยนะถ้าพนักงานออกคนละวันด้วยถ้าไม่ไปก็จะประมาณนี้
TMG02_mix_9i1on,6 min 12 sec,6 min 14 sec,2.37,คือแต่ก็ยังมีข้อจำกัด
TMG02_mix_9i1on,6 min 15 sec,6 min 25 sec,10.08,ในกรณีที่เราซื้อไปไม่ต้องไปรวมกับ rmf ด้วยรวมกับกองทุนสำรองเลี้ยงชีพไปรวมกับประกันแบบบำนาญครับ
TMG02_mix_9i1on,6 min 25 sec,6 min 26 sec,1.35,กลุ่มเกษียณอื่นๆ
TMG02_mix_9i1on,6 min 27 sec,6 min 30 sec,3.21,ที่ที่มีสิทธิ
TMG02_mix_9i1on,6 min 30 sec,6 min 36 sec,5.55,นี่มัน 2 ฝั่งฝั่งละ 500 นะครับ
TMG02_mix_9i1on,6 min 36 sec,6 min 39 sec,2.28,อยู่ใต้นิ
TMG02_mix_9i1on,6 min 39 sec,6 min 45 sec,5.82,ซื้อ
TMG02_mix_9i1on,6 min 45 sec,6 min 52 sec,6.90,f2000 เรามี
TMG02_mix_9i1on,6 min 52 sec,6 min 54 sec,1.83,"200,000 บาท"
TMG02_mix_9i1on,6 min 55 sec,7 min 0 sec,5.28,กองทุนการออมอะไรบางอย่างน้อย
TMG02_mix_9i1on,7 min 0 sec,7 min 3 sec,2.34,ต้องไม่เกิน 1.5 แสนบาท
TMG02_mix_9i1on,7 min 3 sec,7 min 16 sec,12.69,แบ่งจำนวนเกินก็มีปัญหาอีกวุ่นวายวุ่นวายนะครับ
TMG02_mix_9i1on,7 min 16 sec,7 min 20 sec,3.54,พอเป็นแบบนี้คนก็บอกว่าเออก็นั่นแหละ
TMG02_mix_9i1on,7 min 20 sec,7 min 21 sec,1.38,
TMG02_mix_9i1on,7 min 54 sec,8 min 0 sec,5.67,F
TMG02_mix_9i1on,8 min 29 sec,8 min 31 sec,1.17,ให้ไปเลย
TMG02_mix_9i1on,8 min 31 sec,8 min 46 sec,14.76,ฟ้องเมื่อกี้ 200 200 แล้วก็ไม่จำกัด
TMG02_mix_9i1on,8 min 46 sec,8 min 48 sec,2.04,ไม่จำกัด
TMG02_mix_9i1on,8 min 48 sec,8 min 49 sec,1.29,ก็คือพูดง่ายๆว่า
TMG02_mix_9i1on,8 min 50 sec,8 min 56 sec,6.06,ตัวที่เพิ่มเข้ามาก็คือเงินเดือนมากเงินน้อยเงินเดือนฉบับสามแสนห้าแสนเจ็ดแสน
TMG02_mix_9i1on,8 min 57 sec,8 min 58 sec,1.05,
TMG02_mix_9i1on,9 min 48 sec,9 min 53 sec,4.44,ทุกวันเลยใช่ไหม
TMG02_mix_9i1on,9 min 53 sec,9 min 59 sec,6.03,มังกรมังกรก็ไม่มีขั้นต่ำ
TMG02_mix_9i1on,10 min 0 sec,10 min 10 sec,10.74,ลงทุนขั้นต่ำไม่มีค่าใช้จ่ายค่า
TMG02_mix_9i1on,10 min 11 sec,10 min 17 sec,5.64,จะได้ลงรายละเอียดว่ามันดีมันเหมาะจะซื้อไปใช้ในการจัดการ
TMG02_mix_9i1on,10 min 17 sec,10 min 23 sec,6.48,ครับครับผมว่าปีนี้ผมขอย้อนกลับมานิดนึงเมื่อกี้พูดถึง
TMG02_mix_9i1on,10 min 25 sec,10 min 36 sec,11.04,ไม่มีเพดานถ้าตัว SF ว่าพี่มันมีสัดส่วนในการที่จะต้องซื้อของกับรายได้อะไรยังไงเท่าไหร่วิธีคำนวณง่ายมากทั้งปี
TMG02_mix_9i1on,10 min 36 sec,10 min 49 sec,12.51,ยังไม่ถึงปีเลยก็ลองคำนวณเผื่อไว้ 12 เดือนเดือน
TMG02_mix_9i1on,10 min 49 sec,10 min 51 sec,1.92,
TMG02_mix_9i1on,10 min 52 sec,11 min 3 sec,11.37,เอาบัตรไปได้ครึ่งละ 1 ล้าน
TMG02_mix_9i1on,11 min 3 sec,11 min 10 sec,7.17,เพียงแต่ว่าเขานิดนึงครับตรงนี้นะห้ามเกิน 2 แสนบาท
TMG02_mix_9i1on,11 min 13 sec,11 min 16 sec,2.97,แสดงว่า 33 แสง
TMG02_mix_9i1on,11 min 16 sec,11 min 19 sec,3.48,"20,000 กว่าใช่ไหมพรุ่งนี้"
TMG02_mix_9i1on,11 min 20 sec,11 min 22 sec,1.74,
TMG02_mix_9i1on,11 min 22 sec,11 min 27 sec,5.22,ไม่มีไม่มี
TMG02_mix_9i1on,11 min 44 sec,11 min 57 sec,12.42,Ok จะถามพี่นัท
TMG02_mix_9i1on,11 min 57 sec,11 min 59 sec,2.73,SF
TMG02_mix_9i1on,12 min 1 sec,12 min 5 sec,4.02,คนแบบไหนที่ควรจะใช้สิ่งนี้ยังผมอยากเป็น
TMG02_mix_9i1on,12 min 5 sec,12 min 6 sec,1.14,ประจำ
TMG02_mix_9i1on,12 min 6 sec,12 min 10 sec,3.21,บางคนก็เป็นฟรีแลนซ์
TMG02_mix_9i1on,12 min 11 sec,12 min 12 sec,1.23,คนแบบไหนควรจะ
TMG02_mix_9i1on,12 min 12 sec,12 min 15 sec,2.28,ใช้เครื่องมือนี้ให้เกิดประโยชน์ที่สุด
TMG02_mix_9i1on,12 min 15 sec,12 min 27 sec,12.00,คือจริงๆน่ะได้หมดน่ะก็ได้ขอแค่มีรายได้ก่อน
TMG02_mix_9i1on,12 min 27 sec,12 min 40 sec,12.87,ในปัจจุบันเนี่ยตัวเองมีอะไรอยู่แล้วว่างเอาฝั่งที่เป็นแบบธรรมดาก่อนนะครับว่ามีที่อยู่แล้วมีประกันบำนาญอยู่แล้วนี่ละ
TMG02_mix_9i1on,12 min 40 sec,12 min 44 sec,3.96,มันก็ยังไม่หมด 500 นี้นะก็จะไปมองก่อนไหม
TMG02_mix_9i1on,12 min 45 sec,12 min 47 sec,2.22,จะเติมน้ำมันพรุ่งนี้ให้มันเต็มที่ก่อน
TMG02_mix_9i1on,12 min 47 sec,12 min 51 sec,3.63,อีกฝั่งนึงไอ้ SF ตัวที่เป็นพิเศษเอลซ่า
TMG02_mix_9i1on,12 min 51 sec,13 min 0 sec,8.40,ก็อาจจะเริ่มมีเงินเหลือเกินลงทุนได้หน่อยก็ได้เหมือนกันเพราะว่าพรุ่งนี้มันจะไปลงในเฟซ
TMG02_mix_9i1on,13 min 0 sec,13 min 1 sec,1.29,จดทะเบียนในตลาดหุ้น
TMG02_mix_9i1on,13 min 2 sec,13 min 6 sec,3.99,อาจจะมีความเสี่ยงสูงนิดนึงให้เป็น EMS
TMG02_mix_9i1on,13 min 6 sec,13 min 7 sec,1.14,เลี้ยงชีพ
TMG02_mix_9i1on,13 min 7 sec,13 min 11 sec,3.51,หรือว่าจะเป็น S ธรรมดาเราเลือกแผน
TMG02_mix_9i1on,13 min 11 sec,13 min 19 sec,7.80,เรื่องแบบนี้ต้องแรงครับผม
TMG02_mix_9i1on,13 min 19 sec,13 min 24 sec,4.71,ให้ดูก่อนว่าถ้าเรายังใช้สิทธิประโยชน์เรื่องกองทุนประหยัดภาษีต่างๆ
TMG02_mix_9i1on,13 min 24 sec,13 min 33 sec,8.82,ยังไม่ถึง 5 แสนจะเป็น EMS หรือ SF ก็ลองดูตรงนั้นก่อนเพราะว่ามันสามารถจะเลือกอะไรได้ไหม
TMG02_mix_9i1on,13 min 34 sec,13 min 45 sec,11.43,มันเป็นเหนียวไปแล้ว
TMG02_mix_9i1on,13 min 45 sec,13 min 49 sec,3.21,
TMG02_mix_9i1on,13 min 49 sec,13 min 52 sec,2.97,
TMG02_mix_9i1on,13 min 52 sec,13 min 57 sec,5.07,
TMG02_mix_9i1on,13 min 58 sec,14 min 0 sec,1.41,
TMG02_mix_9i1on,14 min 0 sec,14 min 2 sec,1.83,
TMG02_mix_9i1on,14 min 2 sec,14 min 4 sec,1.89,แล้วนะ
TMG02_mix_9i1on,14 min 34 sec,14 min 41 sec,6.99,เอาเงินไปให้เขาร้อยนึงขับอย่างต่ำ 65 บาทครับต้องไปอยู่ในตลาดหุ้นตลาดหุ้น
TMG02_mix_9i1on,14 min 41 sec,14 min 46 sec,5.58,มันไม่เชิงเป็นแบบพูดอย่างเดียวครับผู้กองอสังหาริมทรัพย์กองโครงสร้างพื้นฐาน
TMG02_mix_9i1on,14 min 47 sec,14 min 49 sec,2.61,GPS เป็นของคนอื่น
TMG02_mix_9i1on,14 min 50 sec,14 min 54 sec,4.86,พรุ่งนี้ก็สามารถสูงไหมก็เสียงสูงเหมือนกันเพราะว่าเมียมีความผันผวนของราคาได้อยู่
TMG02_mix_9i1on,14 min 55 sec,15 min 5 sec,10.35,อสังหาริมทรัพย์บางทีก็จะมีราคาขึ้นลงได้บ้างนิดนึงคือความฝัน
TMG02_mix_9i1on,15 min 5 sec,15 min 9 sec,3.39,ถ้าไม่รู้ว่าความผันผวนคืออะไรลองไปดูกราฟหุ้น
TMG02_mix_9i1on,15 min 9 sec,15 min 23 sec,13.59,คณิตศาสตร์มีนาคมถึงพฤษภาคมความผันผวนความเสี่ยงแบบนี้ได้นะเราก็มีเงินอยู่
TMG02_mix_9i1on,15 min 47 sec,15 min 50 sec,2.16,เข้าไปดูข้อมูล
TMG02_mix_9i1on,15 min 50 sec,15 min 51 sec,1.11,สามารถเข้าไปดูได้
TMG02_mix_9i1on,15 min 51 sec,15 min 53 sec,1.65,คันแรกจริงๆ
TMG02_mix_9i1on,15 min 53 sec,15 min 54 sec,1.23,เข้าไปที่เว็บไซต์ของ
TMG02_mix_9i1on,15 min 55 sec,16 min 9 sec,14.52,effect line เข้าไปพิมพ์คำว่ามีสุพรรณเพิ่ม settrade.com กดเข้าไปปุ๊บข้างในมันจะมี
TMG02_mix_9i1on,16 min 10 sec,16 min 14 sec,3.96,มันเป็นแบบอินโฟกราฟฟิคสวยๆเขาจะไปคิวอาร์โค้ดให้เราถ่ายรูป
TMG02_mix_9i1on,16 min 14 sec,16 min 15 sec,1.23,ขับถ่าย
TMG02_mix_9i1on,16 min 16 sec,16 min 17 sec,1.83,มันจะขึ้นเป็นเว็บไซต์มือถือเรา
TMG02_mix_9i1on,16 min 18 sec,16 min 20 sec,2.46,เขาบอกว่าตอนนี้
TMG02_mix_9i1on,16 min 20 sec,16 min 23 sec,2.76,ธรรมดากี่โมงรออยู่ในนี้
TMG02_mix_9i1on,16 min 24 sec,16 min 30 sec,6.90,ก็สามารถดูได้เลยว่าข้อมูลเนี่ยมีตรงไหนที่เขาเปิดขายบ้างนี่
TMG02_mix_9i1on,16 min 31 sec,16 min 33 sec,1.83,กองทุนลงทุนประเทศอะไร
TMG02_mix_9i1on,16 min 33 sec,16 min 38 sec,4.95,หุ้นมะหรือเปล่าอะไรอย่างนี้มีผสมเงินหน้าตาแบบไหน
TMG02_mix_9i1on,16 min 38 sec,16 min 42 sec,3.84,เยี่ยมเยี่ยม
TMG02_mix_9i1on,16 min 42 sec,16 min 50 sec,7.98,เมื่อกี้มันบอกว่าไม่สามารถเดินเข้าไปซื้อได้เลยจริงๆเราสามารถทำผ่านออนไลน์ผ่านธนาคาร
TMG02_mix_9i1on,16 min 51 sec,16 min 56 sec,5.37,Application ของแบงค์อ่ะกดเข้าไปปุ๊บเขาก็ซื้อเลย
TMG02_mix_9i1on,17 min 48 sec,17 min 50 sec,1.89,เรียกว่ามิวในค่ายหรือสังกัด
TMG02_mix_9i1on,18 min 9 sec,18 min 12 sec,2.16,จะได้ข้อมูลเพิ่ม
TMG02_mix_9i1on,18 min 12 sec,18 min 19 sec,7.26,โอนเข้าธนาคารเดินเข้าไปเลยก็ได้ครับแล้วก็ถามว่าไปลงทุนกับอะไร
TMG02_mix_9i1on,18 min 19 sec,18 min 26 sec,6.87,อันแรกหรือลงทุนเนี่ยท่านไปไม่รู้ว่าเราต้องการอะไรเนี่ยอันนี้ก็ถือว่าเสียหน้าไม่ได้
TMG02_mix_9i1on,18 min 27 sec,18 min 29 sec,2.91,
TMG02_mix_9i1on,18 min 45 sec,18 min 47 sec,1.35,อินโฟกราฟฟิค
TMG02_mix_9i1on,18 min 47 sec,19 min 0 sec,13.23,คนที่เขาไม่รู้ไงว่าอะไรยังไงหรือไปถามอย่างนี้น้องเขาน่ารักนะน้องตอนนี้เป็นไงดีกับพี่มันดียังไง
TMG02_mix_9i1on,19 min 0 sec,19 min 11 sec,10.50,ดูอะไรบ้างครับหมอมันจะต้องหาข้อมูลอะไรที่ผมพอจะหาไปเบื้องต้นก่อนได้ที่ไหนยังไง
TMG02_mix_9i1on,19 min 11 sec,19 min 16 sec,5.19,พิมพ์ชื่อกล่องเข้าไปต่อท้ายด้วยแบบเว็บไซต์ต่างๆ
TMG02_mix_9i1on,19 min 41 sec,19 min 45 sec,3.45,หุ้นปันผล
TMG02_mix_9i1on,19 min 45 sec,19 min 50 sec,4.98,พื้นฐานดีสังเกตทุกอย่างไม่ดี
TMG02_mix_9i1on,19 min 50 sec,19 min 56 sec,5.49,ไม่ได้สิไม่ได้สินะ
TMG02_mix_9i1on,19 min 56 sec,20 min 1 sec,4.53,ดูภาวะตลาดร่วมด้วยอย่างนู้นอย่างนี้อะไรอย่างนี้บ้างลงทุนเป็นแบบแพ็ค
TMG02_mix_9i1on,20 min 1 sec,20 min 4 sec,2.88,ไปรษณีย์หุ้นหรือเปล่าก็จะมี
TMG02_mix_9i1on,20 min 4 sec,20 min 5 sec,1.26,เขียนบอกไว้แล้วเรียบร้อย
TMG02_mix_9i1on,20 min 6 sec,20 min 7 sec,1.74,
TMG02_mix_9i1on,20 min 8 sec,20 min 18 sec,9.81,อ่านหนังสือชี้ชวนแต่บางทีคนใหม่ๆมาอ่านเขาก็อ่านไม่เข้าใจนะแต่วิธีนี้มันที่ดีคือเราเข้าไปในเมื่อกี้ดอทคอม slash มือสอง pantip
TMG02_mix_9i1on,20 min 18 sec,20 min 21 sec,2.61,สนใจรับพิมพ์ชื่อลงไปใน Google
TMG02_mix_9i1on,20 min 22 sec,20 min 30 sec,7.98,เขาเรียกอะไรอ่ะเว็บไซต์หรืออะไรต่างๆนะ Blogger ต่างๆเดี๋ยวจะทำบทวิเคราะห์เอาอะไรนะ
TMG02_mix_9i1on,20 min 31 sec,20 min 35 sec,4.53,นครบทสรุปของแต่ละส่วนอ่านเยอะๆอ่านให้ดี
TMG02_mix_9i1on,20 min 36 sec,20 min 37 sec,1.50,เข้ากระเป๋าเลยครับผม
TMG02_mix_9i1on,21 min 18 sec,21 min 23 sec,4.89,กองกฎหมายกองใหม่ๆอย่างนี้นะครับมันจะเป็นกองที่เขาเคยบริหารอยู่แล้ว
TMG02_mix_9i1on,21 min 23 sec,21 min 26 sec,2.49,ที่เขาเคยบอกว่า
TMG02_mix_9i1on,21 min 27 sec,21 min 31 sec,3.81,dec
TMG02_mix_9i1on,21 min 31 sec,21 min 34 sec,2.73,S S S S S
TMG02_mix_9i1on,21 min 49 sec,21 min 53 sec,3.60,เงินที่เราใส่เนี่ยมันก็จะเอาไปลงนั่นแหละ
TMG02_mix_9i1on,22 min 10 sec,22 min 11 sec,1.08,ตัวไหนเด่นเรื่อง
TMG02_mix_9i1on,22 min 11 sec,22 min 15 sec,3.78,กลับตอนไหนเนี่ยเขาจะเอากล่องที่อื่นมาทำต่อท้าย
TMG02_mix_9i1on,22 min 15 sec,22 min 17 sec,1.44,แล้วก็มาขายกันเร็ว
TMG02_mix_9i1on,22 min 17 sec,22 min 23 sec,5.91,ไม่ต้องคิดคนยุคใหม่
TMG02_mix_9i1on,22 min 23 sec,22 min 25 sec,2.16,นี่แหละเติมที่เจ๋งอยู่แล้ว
TMG02_mix_9i1on,22 min 26 sec,22 min 40 sec,14.85,ก็มาเติมกันได้ย้อนหลัง 3 เดือนย้อนหลังระยะเวลาประมาณ
TMG02_mix_9i1on,22 min 41 sec,22 min 42 sec,1.65,อยากให้ดู
TMG02_mix_9i1on,22 min 43 sec,22 min 44 sec,1.11,5 ปี
TMG02_mix_9i1on,22 min 44 sec,22 min 49 sec,4.89,5 ปี 3 ปีสักหน่อยนึง
TMG02_mix_9i1on,22 min 49 sec,22 min 50 sec,1.20,ตรงที่เราเลือก
TMG02_mix_9i1on,22 min 50 sec,22 min 52 sec,1.92,ติดท็อปอันดับแรกๆอยู่
TMG02_mix_9i1on,22 min 53 sec,22 min 55 sec,2.49,ถ้าเป็นของที่ดิน 5 ปี
TMG02_mix_9i1on,23 min 40 sec,23 min 44 sec,3.72,ครับผม
TMG02_mix_9i1on,23 min 44 sec,23 min 58 sec,13.83,บริหารทีมดับที่มันเป็นยังไงไปไหนยาวหรือว่าเราคิดไม่เหมือนกัน
TMG02_mix_9i1on,23 min 58 sec,24 min 4 sec,6.09,เลือกสไตล์สุดท้าย
TMG02_mix_9i1on,24 min 21 sec,24 min 22 sec,1.14,
TMG02_mix_9i1on,24 min 23 sec,24 min 28 sec,4.86,พอเก็บได้วันแน่นอนว่าถ้าลงทุนระยะยาวค่าธรรมเนียม
TMG02_mix_9i1on,24 min 28 sec,24 min 30 sec,1.32,
TMG02_mix_9i1on,24 min 30 sec,24 min 35 sec,4.53,ทั้งปี 12 เปอร์เซ็นต์ครับ
TMG02_mix_9i1on,24 min 35 sec,24 min 44 sec,8.82,มันก็เหมือนกันนะที่เราพูดถึงหักจากตัวคุณไป
TMG02_mix_9i1on,24 min 45 sec,24 min 50 sec,5.37,ก็คือมูลค่าสินทรัพย์แล้วมันโตไปเท่าไหร่ก็หักออกไปตรงนั้น
TMG02_mix_9i1on,25 min 7 sec,25 min 18 sec,11.01,วันนี้เป็นกองทุนที่
TMG02_mix_9i1on,25 min 18 sec,25 min 27 sec,8.37,ไม่ได้เข้ามาบริหารจัดการมากครับก็คือปล่อยลงทุนให้มันยิ่งขึ้นลงตามตลาดหุ้นเที่ยงกองคลัง 10 + 10 + 10 ด้วย
TMG02_mix_9i1on,25 min 27 sec,25 min 31 sec,4.20,หุ้นลง 10 ก็ลง 10 ด้วยง่ายๆก็คือเอาเงินจากที่เราพูด
TMG02_mix_9i1on,25 min 48 sec,25 min 51 sec,2.61,พรุ่งนี้ผมไม่มีปัญหานี้เด้อ
TMG02_mix_9i1on,25 min 51 sec,25 min 56 sec,4.92,4%
TMG02_mix_9i1on,25 min 56 sec,25 min 58 sec,1.53,
TMG02_mix_9i1on,25 min 58 sec,25 min 59 sec,1.14,ขยันเลือกของแท้สิ
TMG02_mix_9i1on,26 min 0 sec,26 min 5 sec,4.83,ฟิวชั่นเนียมน้องไปอ่านตรงนโยบายการลงทุนใช่ไหมคะเขียนว่า
TMG02_mix_9i1on,26 min 6 sec,26 min 12 sec,6.33,ลงทุนแบบ 50 ครับหรือมีจุดสังเกตุอะไรไหม
TMG02_mix_9i1on,26 min 12 sec,26 min 13 sec,0.93,ลงทุนในหุ้น
TMG02_mix_9i1on,26 min 13 sec,26 min 21 sec,7.77,50 ตัวแรก Set 50 50 100 100 100 100
TMG02_mix_9i1on,26 min 22 sec,26 min 29 sec,7.29,ค่าธรรมเนียมก็อยู่ที่ประมาณเท่าไหร่ครับ
TMG02_mix_9i1on,26 min 29 sec,26 min 39 sec,9.03,ทำไรอ่ะเป็นไรอ่ะ
TMG02_mix_9i1on,26 min 39 sec,26 min 44 sec,4.26,เหมือนกัน
TMG02_mix_9i1on,26 min 44 sec,26 min 47 sec,3.21,
TMG02_mix_9i1on,26 min 47 sec,26 min 57 sec,9.54,เป็นกลุ่มแท็กซี่กลุ่ม set50 set100 เนี่ยแทบจะดูจากค่าธรรมเนียมพอจะได้เลยนะพ่ออย่าให้แพงมากเลยนะขอบคุณไม่ได้
TMG02_mix_9i1on,27 min 23 sec,27 min 26 sec,3.24,ค่าธรรมเนียมได้
TMG02_mix_9i1on,27 min 26 sec,27 min 41 sec,14.28,fund Manager เข้ามาหรือพูดไม่ดีเอาออกมายังไม่ว่างเลยคัดเลือกประจำเลยเขตเข้าซื้อเข้าขายออกก็แล้วแต่วันนี้หุ้นปันผลหุ้น
TMG02_mix_9i1on,27 min 41 sec,27 min 48 sec,7.20,ลงทุนระยะยาวจะทำอะไรก็แล้วแต่
TMG02_mix_9i1on,27 min 49 sec,28 min 2 sec,12.69,1.3
TMG02_mix_9i1on,28 min 2 sec,28 min 9 sec,7.56,ย้อนหลัง 5 ปีมังกรลายมังกร
TMG02_mix_9i1on,28 min 35 sec,28 min 43 sec,8.40,อาการดีก็แล้วแต่
TMG02_mix_9i1on,28 min 44 sec,28 min 48 sec,4.80,มันเห็นมีบางกอกเริ่มมีใช้นโยบาย
TMG02_mix_9i1on,28 min 49 sec,28 min 56 sec,7.65,environment Social
TMG02_mix_9i1on,28 min 57 sec,29 min 11 sec,14.16,ขอบคุณคนดีสิ่งแวดล้อมสังคมและธรรมาภิบาลทีหลังเขาจะคัดเลือก
TMG02_mix_9i1on,29 min 11 sec,29 min 19 sec,7.98,เอาเงินเราไปลงทุนในหุ้นกลุ่มนี้เท่านั้นอย่างนี้เหรอแล้วต้องตอบโจทย์ 3 อย่างที่ผมพูดมาด้วยนะต้องขอโทษด้วยนะด้วยนะ
TMG02_mix_9i1on,29 min 19 sec,29 min 27 sec,7.59,สมัยก่อนจะมีหุ้นเฉพาะตัว G อย่างเดียวกับคะแนนดีมีธรรมาภิบาลในการบริหารจัดการเรื่องของ Social
TMG02_mix_9i1on,29 min 28 sec,29 min 30 sec,2.22,สิ่งแวดล้อมเขาทำเพิ่มเข้ามา
TMG02_mix_9i1on,29 min 30 sec,29 min 35 sec,4.68,หล่อเลยนะคนหล่อ
TMG02_mix_9i1on,29 min 35 sec,29 min 37 sec,2.07,บอลโลกวันนี้
TMG02_mix_9i1on,29 min 38 sec,29 min 39 sec,1.56,ประเทศ
TMG02_mix_9i1on,29 min 40 sec,29 min 42 sec,1.86,บริษัทเนี่ยไม่เข้าข่าย esc นะ
TMG02_mix_9i1on,29 min 43 sec,29 min 44 sec,0.96,ไม่ใช่ของตาคุณ
TMG02_mix_9i1on,29 min 44 sec,29 min 50 sec,5.37,มีอย่างนี้ด้วยจังเลยเริ่มจริงจังแล้วพรุ่งนี้นะ
TMG02_mix_9i1on,29 min 50 sec,30 min 0 sec,10.35,ถ้าแบบดีๆของรุ่นขายวันสุดท้ายก็เป็นขยะอีกประเทศหนึ่งต่อสิ่งแวดล้อมไม่ดีถ้างั้นต้องถามเลยค่ะ
TMG02_mix_9i1on,30 min 1 sec,30 min 5 sec,4.20,หุ้นที่ซื้อกองทุนที่ซื้อหุ้นหล่อขนาดนี้ผลตอบแทนต้องหล่อได้ไหม
TMG02_mix_9i1on,30 min 5 sec,30 min 20 sec,14.61,แยกย้ายไว้ในกลุ่มนี้
TMG02_mix_9i1on,30 min 20 sec,30 min 22 sec,2.31,โอกาสฝนตกที่เป็นขาขึ้นยังไม่รู้
TMG02_mix_9i1on,30 min 23 sec,30 min 32 sec,8.91,8 ขาลงอยู่บ้านบ่ชัดเจนเนี่ยอันนี้โอกาสน้อยเพราะว่าเราโดนค่าปรับแพง
TMG02_mix_9i1on,30 min 32 sec,30 min 34 sec,2.31,เขาทำตามที่
TMG02_mix_9i1on,30 min 35 sec,30 min 44 sec,9.33,ทำตามมาตรฐานนู่นนี่นั่นเรียกว่าสอดคล้องกับมาตรฐานกฎเกณฑ์กฎหมายต่างๆไม่ทำตัวให้มันมีปัญหาแน่นอน
TMG02_mix_9i1on,30 min 44 sec,30 min 51 sec,6.66,อะไรที่มันโดนค่าปรับแพงๆหรือทำความเสียหายทางลบเนี่ยไม่มี
TMG02_mix_9i1on,30 min 51 sec,30 min 54 sec,2.34,อีกมุมนึงก็บอกว่ามีตัวเลขมา
TMG02_mix_9i1on,30 min 54 sec,30 min 59 sec,4.92,ไม่รู้นะว่าเขาไปทำประเทศไหนล่ะประเทศที่มีพื้นที่เป็น EMS
TMG02_mix_9i1on,30 min 59 sec,31 min 2 sec,2.55,โดยรวมนะจะดีกว่าคุณทำอะไร
TMG02_mix_9i1on,31 min 2 sec,31 min 9 sec,7.20,นิทานดาว 5 ดาว 4 ดาวที่แบบเยอะกว่า
TMG02_mix_9i1on,31 min 9 sec,31 min 13 sec,3.30,หุ้นกลุ่มอื่น
TMG02_mix_9i1on,31 min 31 sec,31 min 42 sec,10.71,ไปสนับสนุนน้าเป็นเหมือนกับผู้ถือหุ้นคล้ายๆกับบริษัทกลุ่มนี้เป็นวันจันทร์นะครับถ้าสนใจ
TMG02_mix_9i1on,31 min 43 sec,31 min 44 sec,1.77,
TMG02_mix_9i1on,31 min 45 sec,31 min 57 sec,11.91,ย้อนดูผลตอบแทนย้อนหลัง
TMG02_mix_9i1on,31 min 57 sec,31 min 58 sec,1.14,ทุเรียนยาวแล้ว
TMG02_mix_9i1on,31 min 59 sec,32 min 6 sec,6.99,ฉาบกลองนี้อยู่เป็น 10 ปีแล้วมั้ง
TMG02_mix_9i1on,32 min 6 sec,32 min 15 sec,9.03,เราเลือกจากตรงนี้โอกาสน้อยนะที่จะได้ไม่ค่อยดีแต่ว่าเราซื้อ ssf ในช่วงนี้ที่มันจะหมดเขตแล้วนะเนี่ย
TMG02_mix_9i1on,32 min 15 sec,32 min 19 sec,3.21,ซื้อปุ๊บก็ต้องต้องวางแผนเรื่องการเงินด้วยเพราะมันจะถูก
TMG02_mix_9i1on,32 min 19 sec,32 min 34 sec,14.40,นักลงทุน 10 ปี 20 ปีก็ดีกับนะดีกับเราเหมือนกันเพราะว่าการลงทุนในหุ้นมีความผันผวนระยะสั้นแบ่งไปแกว่งมาแต่ระยะยาวนี้ต้องบอกว่าผลตอบแทนถือว่าโอเคเคยดูอันนึงของเช็คอินแล้วก็ทำได้ดีมากเลยครับ
TMG02_mix_9i1on,32 min 34 sec,32 min 35 sec,1.05,ทดลองดูบอกว่า
TMG02_mix_9i1on,32 min 35 sec,32 min 37 sec,1.56,คุณถือหุ้นเนี่ย
TMG02_mix_9i1on,32 min 37 sec,32 min 41 sec,3.42,ทั้งปีหรือต้นปีปลายปี
